Fips,Location,Drug Type,TimeFrame,Data Type,Data,MOE
28,Mississippi,Synthetic opioids,2001,"Rate per 100,000",N/A,N/A
28,Mississippi,Synthetic opioids,2002,"Rate per 100,000",N/A,N/A
28,Mississippi,Synthetic opioids,2003,"Rate per 100,000",N/A,N/A
28,Mississippi,Synthetic opioids,2004,"Rate per 100,000",N/A,N/A
28,Mississippi,Synthetic opioids,2005,"Rate per 100,000",N/A,N/A
28,Mississippi,Synthetic opioids,2006,"Rate per 100,000",N/A,0.236715133
28,Mississippi,Synthetic opioids,2007,"Rate per 100,000",0.74163,0.313345541
28,Mississippi,Synthetic opioids,2008,"Rate per 100,000",1.21403,0.41279043
28,Mississippi,Synthetic opioids,2009,"Rate per 100,000",1.06747,0.379444663
28,Mississippi,Synthetic opioids,2010,"Rate per 100,000",0.82025,0.326913935
28,Mississippi,Synthetic opioids,2011,"Rate per 100,000",N/A,0.298152862
28,Mississippi,Synthetic opioids,2012,"Rate per 100,000",0.6946,0.31047862
28,Mississippi,Synthetic opioids,2013,"Rate per 100,000",0.86652,0.352729193
28,Mississippi,Synthetic opioids,2014,"Rate per 100,000",0.83041,0.337770306
28,Mississippi,Synthetic opioids,2015,"Rate per 100,000",1.26786,0.424049699
28,Mississippi,Synthetic opioids,2016,"Rate per 100,000",1.55665,0.461965769
28,Mississippi,Synthetic opioids,2017,"Rate per 100,000",2.85956,0.63455187
28,Mississippi,Synthetic opioids,2018,"Rate per 100,000",2.60774,0.613537896
28,Mississippi,Synthetic opioids,2019,"Rate per 100,000",5.01696,0.845849842
28,Mississippi,Synthetic opioids,2020,"Rate per 100,000",11.46723,1.289826841
28,Mississippi,Synthetic opioids,2021,"Rate per 100,000",17.61645,1.608125291
28,Mississippi,Synthetic opioids,2022,"Rate per 100,000",17.98632,1.632240923
28,Mississippi,Synthetic opioids,2023,"Rate per 100,000",16.56486,1.559792365
29,Missouri,Synthetic opioids,1999,"Rate per 100,000",N/A,0.151009984
29,Missouri,Synthetic opioids,2000,"Rate per 100,000",0.47894,0.180855537
29,Missouri,Synthetic opioids,2001,"Rate per 100,000",0.65292,0.213387903
29,Missouri,Synthetic opioids,2002,"Rate per 100,000",0.54444,0.195552863
29,Missouri,Synthetic opioids,2003,"Rate per 100,000",0.58699,0.201295877
29,Missouri,Synthetic opioids,2004,"Rate per 100,000",0.85835,0.24634504
29,Missouri,Synthetic opioids,2005,"Rate per 100,000",0.80866,0.232054367
29,Missouri,Synthetic opioids,2006,"Rate per 100,000",2.45053,0.408674118
29,Missouri,Synthetic opioids,2007,"Rate per 100,000",1.23115,0.290235947
29,Missouri,Synthetic opioids,2008,"Rate per 100,000",0.96013,0.257268514
29,Missouri,Synthetic opioids,2009,"Rate per 100,000",1.15307,0.279418241
29,Missouri,Synthetic opioids,2010,"Rate per 100,000",1.49857,0.311961322
29,Missouri,Synthetic opioids,2011,"Rate per 100,000",1.1021,0.271190355
29,Missouri,Synthetic opioids,2012,"Rate per 100,000",0.9703,0.259435188
29,Missouri,Synthetic opioids,2013,"Rate per 100,000",1.64262,0.333149832
29,Missouri,Synthetic opioids,2014,"Rate per 100,000",1.87643,0.357451984
29,Missouri,Synthetic opioids,2015,"Rate per 100,000",3.09994,0.459571686
29,Missouri,Synthetic opioids,2016,"Rate per 100,000",7.79453,0.741051106
29,Missouri,Synthetic opioids,2017,"Rate per 100,000",10.91374,0.877386193
29,Missouri,Synthetic opioids,2018,"Rate per 100,000",15.32358,1.037503877
29,Missouri,Synthetic opioids,2019,"Rate per 100,000",15.40491,1.034216877
29,Missouri,Synthetic opioids,2020,"Rate per 100,000",21.06056,1.211242793
29,Missouri,Synthetic opioids,2021,"Rate per 100,000",24.92669,1.308199532
29,Missouri,Synthetic opioids,2022,"Rate per 100,000",25.29028,1.315949194
29,Missouri,Synthetic opioids,2023,"Rate per 100,000",23.40106,1.267414306
30,Montana,Synthetic opioids,1999,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2001,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2002,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2003,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2004,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2005,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2006,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2007,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2008,"Rate per 100,000",N/A,0.899919324
30,Montana,Synthetic opioids,2009,"Rate per 100,000",2.24476,0.979267281
30,Montana,Synthetic opioids,2010,"Rate per 100,000",N/A,0.761982663
30,Montana,Synthetic opioids,2011,"Rate per 100,000",N/A,0.852816441
30,Montana,Synthetic opioids,2012,"Rate per 100,000",N/A,0.77716135
30,Montana,Synthetic opioids,2013,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2014,"Rate per 100,000",N/A,0.683051347
30,Montana,Synthetic opioids,2015,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2016,"Rate per 100,000",N/A,0.751196578
30,Montana,Synthetic opioids,2017,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2018,"Rate per 100,000",N/A,N/A
30,Montana,Synthetic opioids,2019,"Rate per 100,000",N/A,0.823503571
30,Montana,Synthetic opioids,2020,"Rate per 100,000",3.21153,1.16141955
30,Montana,Synthetic opioids,2021,"Rate per 100,000",7.13713,1.678859227
30,Montana,Synthetic opioids,2022,"Rate per 100,000",9.55054,1.896327859
30,Montana,Synthetic opioids,2023,"Rate per 100,000",9.52837,1.906128677
31,Nebraska,Synthetic opioids,1999,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2001,"Rate per 100,000",N/A,0.372771093
31,Nebraska,Synthetic opioids,2002,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2003,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2004,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2005,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2006,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2007,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2008,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2009,"Rate per 100,000",N/A,0.366263669
31,Nebraska,Synthetic opioids,2010,"Rate per 100,000",1.19917,0.521901922
31,Nebraska,Synthetic opioids,2011,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2012,"Rate per 100,000",N/A,0.354359574
31,Nebraska,Synthetic opioids,2013,"Rate per 100,000",N/A,N/A
31,Nebraska,Synthetic opioids,2014,"Rate per 100,000",N/A,0.389478648
31,Nebraska,Synthetic opioids,2015,"Rate per 100,000",N/A,0.396509617
31,Nebraska,Synthetic opioids,2016,"Rate per 100,000",N/A,0.390643796
31,Nebraska,Synthetic opioids,2017,"Rate per 100,000",1.25419,0.502101032
31,Nebraska,Synthetic opioids,2018,"Rate per 100,000",1.38822,0.545162207
31,Nebraska,Synthetic opioids,2019,"Rate per 100,000",1.41829,0.544117211
31,Nebraska,Synthetic opioids,2020,"Rate per 100,000",3.79454,0.887442189
31,Nebraska,Synthetic opioids,2021,"Rate per 100,000",4.85133,1.015023644
31,Nebraska,Synthetic opioids,2022,"Rate per 100,000",5.51938,1.089062019
31,Nebraska,Synthetic opioids,2023,"Rate per 100,000",3.33894,0.848168569
32,Nevada,Synthetic opioids,1999,"Rate per 100,000",1.07205,0.460379704
32,Nevada,Synthetic opioids,2000,"Rate per 100,000",N/A,0.376485352
32,Nevada,Synthetic opioids,2001,"Rate per 100,000",0.93688,0.412164325
32,Nevada,Synthetic opioids,2002,"Rate per 100,000",1.02301,0.418944769
32,Nevada,Synthetic opioids,2003,"Rate per 100,000",N/A,0.345034174
32,Nevada,Synthetic opioids,2004,"Rate per 100,000",0.97972,0.401466434
32,Nevada,Synthetic opioids,2005,"Rate per 100,000",1.16013,0.424348536
32,Nevada,Synthetic opioids,2006,"Rate per 100,000",1.07834,0.408665559
32,Nevada,Synthetic opioids,2007,"Rate per 100,000",0.90535,0.377342358
32,Nevada,Synthetic opioids,2008,"Rate per 100,000",0.98824,0.375331972
32,Nevada,Synthetic opioids,2009,"Rate per 100,000",1.49373,0.456201497
32,Nevada,Synthetic opioids,2010,"Rate per 100,000",1.37611,0.437063677
32,Nevada,Synthetic opioids,2011,"Rate per 100,000",1.58045,0.466856453
32,Nevada,Synthetic opioids,2012,"Rate per 100,000",0.94831,0.361618795
32,Nevada,Synthetic opioids,2013,"Rate per 100,000",0.87468,0.342720079
32,Nevada,Synthetic opioids,2014,"Rate per 100,000",1.04007,0.365380362
32,Nevada,Synthetic opioids,2015,"Rate per 100,000",1.05832,0.372144369
32,Nevada,Synthetic opioids,2016,"Rate per 100,000",1.69432,0.462980106
32,Nevada,Synthetic opioids,2017,"Rate per 100,000",2.16747,0.531233186
32,Nevada,Synthetic opioids,2018,"Rate per 100,000",2.76413,0.598694354
32,Nevada,Synthetic opioids,2019,"Rate per 100,000",3.67425,0.687282381
32,Nevada,Synthetic opioids,2020,"Rate per 100,000",9.76284,1.135642587
32,Nevada,Synthetic opioids,2021,"Rate per 100,000",11.82862,1.224577397
32,Nevada,Synthetic opioids,2022,"Rate per 100,000",14.39177,1.34190361
32,Nevada,Synthetic opioids,2023,"Rate per 100,000",22.18049,1.656010152
33,New Hampshire,Synthetic opioids,1999,"Rate per 100,000",N/A,N/A
33,New Hampshire,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
33,New Hampshire,Synthetic opioids,2001,"Rate per 100,000",N/A,N/A
33,New Hampshire,Synthetic opioids,2002,"Rate per 100,000",N/A,N/A
33,New Hampshire,Synthetic opioids,2003,"Rate per 100,000",N/A,0.468524797
33,New Hampshire,Synthetic opioids,2004,"Rate per 100,000",N/A,N/A
33,New Hampshire,Synthetic opioids,2005,"Rate per 100,000",N/A,0.480536177
33,New Hampshire,Synthetic opioids,2006,"Rate per 100,000",N/A,0.597132785
33,New Hampshire,Synthetic opioids,2007,"Rate per 100,000",N/A,0.517648156
33,New Hampshire,Synthetic opioids,2008,"Rate per 100,000",N/A,0.553250345
33,New Hampshire,Synthetic opioids,2009,"Rate per 100,000",1.59492,0.678288431
33,New Hampshire,Synthetic opioids,2010,"Rate per 100,000",1.53943,0.665181009
33,New Hampshire,Synthetic opioids,2011,"Rate per 100,000",1.87226,0.729688016
33,New Hampshire,Synthetic opioids,2012,"Rate per 100,000",1.75766,0.720490665
33,New Hampshire,Synthetic opioids,2013,"Rate per 100,000",2.35504,0.864610133
33,New Hampshire,Synthetic opioids,2014,"Rate per 100,000",12.37124,2.009556295
33,New Hampshire,Synthetic opioids,2015,"Rate per 100,000",24.09569,2.852034055
33,New Hampshire,Synthetic opioids,2016,"Rate per 100,000",30.25843,3.180858663
33,New Hampshire,Synthetic opioids,2017,"Rate per 100,000",30.43261,3.16018521
33,New Hampshire,Synthetic opioids,2018,"Rate per 100,000",31.32343,3.203257173
33,New Hampshire,Synthetic opioids,2019,"Rate per 100,000",27.59952,2.997659913
33,New Hampshire,Synthetic opioids,2020,"Rate per 100,000",25.42133,2.873312976
33,New Hampshire,Synthetic opioids,2021,"Rate per 100,000",26.01132,2.817996333
33,New Hampshire,Synthetic opioids,2022,"Rate per 100,000",31.10138,3.088910069
33,New Hampshire,Synthetic opioids,2023,"Rate per 100,000",29.01574,2.993360628
34,New Jersey,Synthetic opioids,1999,"Rate per 100,000",0.27331,0.112083592
34,New Jersey,Synthetic opioids,2000,"Rate per 100,000",N/A,0.10277258
34,New Jersey,Synthetic opioids,2001,"Rate per 100,000",0.38473,0.131400854
34,New Jersey,Synthetic opioids,2002,"Rate per 100,000",0.33564,0.12261233
34,New Jersey,Synthetic opioids,2003,"Rate per 100,000",0.33077,0.12064753
34,New Jersey,Synthetic opioids,2004,"Rate per 100,000",0.27219,0.112189928
34,New Jersey,Synthetic opioids,2005,"Rate per 100,000",0.29494,0.116545459
34,New Jersey,Synthetic opioids,2006,"Rate per 100,000",0.44654,0.143164008
34,New Jersey,Synthetic opioids,2007,"Rate per 100,000",0.4041,0.13900752
34,New Jersey,Synthetic opioids,2008,"Rate per 100,000",N/A,9.97E-02
34,New Jersey,Synthetic opioids,2009,"Rate per 100,000",N/A,N/A
34,New Jersey,Synthetic opioids,2010,"Rate per 100,000",0.39413,0.132412065
34,New Jersey,Synthetic opioids,2011,"Rate per 100,000",0.34773,0.124986795
34,New Jersey,Synthetic opioids,2012,"Rate per 100,000",0.40334,0.131318771
34,New Jersey,Synthetic opioids,2013,"Rate per 100,000",0.62069,0.163495442
34,New Jersey,Synthetic opioids,2014,"Rate per 100,000",1.21519,0.228987521
34,New Jersey,Synthetic opioids,2015,"Rate per 100,000",2.75834,0.351388336
34,New Jersey,Synthetic opioids,2016,"Rate per 100,000",7.91317,0.598732921
34,New Jersey,Synthetic opioids,2017,"Rate per 100,000",15.51447,0.834132172
34,New Jersey,Synthetic opioids,2018,"Rate per 100,000",25.66934,1.087579298
34,New Jersey,Synthetic opioids,2019,"Rate per 100,000",25.35127,1.075466153
34,New Jersey,Synthetic opioids,2020,"Rate per 100,000",26.65751,1.105625432
34,New Jersey,Synthetic opioids,2021,"Rate per 100,000",26.81013,1.076845382
34,New Jersey,Synthetic opioids,2022,"Rate per 100,000",26.54787,1.068619289
34,New Jersey,Synthetic opioids,2023,"Rate per 100,000",23.37842,1.002549871
35,New Mexico,Synthetic opioids,1999,"Rate per 100,000",1.48335,0.570227712
35,New Mexico,Synthetic opioids,2000,"Rate per 100,000",1.12521,0.493701619
35,New Mexico,Synthetic opioids,2001,"Rate per 100,000",N/A,0.450337681
35,New Mexico,Synthetic opioids,2002,"Rate per 100,000",N/A,0.45854623
35,New Mexico,Synthetic opioids,2003,"Rate per 100,000",1.22921,0.505109566
35,New Mexico,Synthetic opioids,2004,"Rate per 100,000",N/A,0.403178707
35,New Mexico,Synthetic opioids,2005,"Rate per 100,000",N/A,0.377352064
35,New Mexico,Synthetic opioids,2006,"Rate per 100,000",1.16524,0.472853373
35,New Mexico,Synthetic opioids,2007,"Rate per 100,000",N/A,0.425953309
35,New Mexico,Synthetic opioids,2008,"Rate per 100,000",1.16422,0.494511908
35,New Mexico,Synthetic opioids,2009,"Rate per 100,000",1.12198,0.450823112
35,New Mexico,Synthetic opioids,2010,"Rate per 100,000",0.94448,0.423106215
35,New Mexico,Synthetic opioids,2011,"Rate per 100,000",0.9201,0.410855953
35,New Mexico,Synthetic opioids,2012,"Rate per 100,000",1.90348,0.629695984
35,New Mexico,Synthetic opioids,2013,"Rate per 100,000",1.14101,0.481918979
35,New Mexico,Synthetic opioids,2014,"Rate per 100,000",3.34237,0.826393836
35,New Mexico,Synthetic opioids,2015,"Rate per 100,000",2.05909,0.636676861
35,New Mexico,Synthetic opioids,2016,"Rate per 100,000",4.00166,0.909586947
35,New Mexico,Synthetic opioids,2017,"Rate per 100,000",3.73804,0.869969283
35,New Mexico,Synthetic opioids,2018,"Rate per 100,000",5.39327,1.052252288
35,New Mexico,Synthetic opioids,2019,"Rate per 100,000",7.65338,1.257498201
35,New Mexico,Synthetic opioids,2020,"Rate per 100,000",16.69815,1.850486058
35,New Mexico,Synthetic opioids,2021,"Rate per 100,000",30.16588,2.452944524
35,New Mexico,Synthetic opioids,2022,"Rate per 100,000",32.44487,2.552487336
35,New Mexico,Synthetic opioids,2023,"Rate per 100,000",32.96684,2.582568071
36,New York,Synthetic opioids,1999,"Rate per 100,000",N/A,4.09E-02
36,New York,Synthetic opioids,2000,"Rate per 100,000",N/A,4.01E-02
36,New York,Synthetic opioids,2001,"Rate per 100,000",0.157,5.59E-02
36,New York,Synthetic opioids,2002,"Rate per 100,000",0.14825,5.69E-02
36,New York,Synthetic opioids,2003,"Rate per 100,000",0.14759,5.51E-02
36,New York,Synthetic opioids,2004,"Rate per 100,000",N/A,4.21E-02
36,New York,Synthetic opioids,2005,"Rate per 100,000",0.09946,4.50E-02
36,New York,Synthetic opioids,2006,"Rate per 100,000",0.68118,0.114508047
36,New York,Synthetic opioids,2007,"Rate per 100,000",0.57281,0.10681391
36,New York,Synthetic opioids,2008,"Rate per 100,000",0.59065,0.106671932
36,New York,Synthetic opioids,2009,"Rate per 100,000",0.87135,0.130090864
36,New York,Synthetic opioids,2010,"Rate per 100,000",0.85611,0.129557327
36,New York,Synthetic opioids,2011,"Rate per 100,000",0.76003,0.121280114
36,New York,Synthetic opioids,2012,"Rate per 100,000",0.81998,0.12775379
36,New York,Synthetic opioids,2013,"Rate per 100,000",1.05363,0.144910522
36,New York,Synthetic opioids,2014,"Rate per 100,000",1.44322,0.167766028
36,New York,Synthetic opioids,2015,"Rate per 100,000",3.33737,0.257120142
36,New York,Synthetic opioids,2016,"Rate per 100,000",8.30939,0.409525891
36,New York,Synthetic opioids,2017,"Rate per 100,000",11.27105,0.476523405
36,New York,Synthetic opioids,2018,"Rate per 100,000",11.21232,0.479248777
36,New York,Synthetic opioids,2019,"Rate per 100,000",11.95552,0.496265646
36,New York,Synthetic opioids,2020,"Rate per 100,000",19.23494,0.633792411
36,New York,Synthetic opioids,2021,"Rate per 100,000",22.51271,0.673950528
36,New York,Synthetic opioids,2022,"Rate per 100,000",24.71985,0.707771337
36,New York,Synthetic opioids,2023,"Rate per 100,000",24.47869,0.703342809
37,North Carolina,Synthetic opioids,1999,"Rate per 100,000",0.33394,0.126295769
37,North Carolina,Synthetic opioids,2000,"Rate per 100,000",0.6115,0.171535068
37,North Carolina,Synthetic opioids,2001,"Rate per 100,000",0.70598,0.182140099
37,North Carolina,Synthetic opioids,2002,"Rate per 100,000",0.60853,0.168944478
37,North Carolina,Synthetic opioids,2003,"Rate per 100,000",0.83754,0.195061421
37,North Carolina,Synthetic opioids,2004,"Rate per 100,000",1.26367,0.237889465
37,North Carolina,Synthetic opioids,2005,"Rate per 100,000",1.29879,0.23792206
37,North Carolina,Synthetic opioids,2006,"Rate per 100,000",1.17749,0.226148953
37,North Carolina,Synthetic opioids,2007,"Rate per 100,000",1.22873,0.228389335
37,North Carolina,Synthetic opioids,2008,"Rate per 100,000",1.34548,0.235326522
37,North Carolina,Synthetic opioids,2009,"Rate per 100,000",1.76925,0.269728526
37,North Carolina,Synthetic opioids,2010,"Rate per 100,000",1.75373,0.266269985
37,North Carolina,Synthetic opioids,2011,"Rate per 100,000",1.64682,0.261651941
37,North Carolina,Synthetic opioids,2012,"Rate per 100,000",1.4354,0.240463047
37,North Carolina,Synthetic opioids,2013,"Rate per 100,000",1.18358,0.218350748
37,North Carolina,Synthetic opioids,2014,"Rate per 100,000",2.24789,0.30244262
37,North Carolina,Synthetic opioids,2015,"Rate per 100,000",3.11961,0.357526634
37,North Carolina,Synthetic opioids,2016,"Rate per 100,000",6.24475,0.504978416
37,North Carolina,Synthetic opioids,2017,"Rate per 100,000",13.192,0.730672226
37,North Carolina,Synthetic opioids,2018,"Rate per 100,000",12.98532,0.72395107
37,North Carolina,Synthetic opioids,2019,"Rate per 100,000",13.75434,0.741257684
37,North Carolina,Synthetic opioids,2020,"Rate per 100,000",22.86453,0.953864233
37,North Carolina,Synthetic opioids,2021,"Rate per 100,000",30.6422,1.102534141
37,North Carolina,Synthetic opioids,2022,"Rate per 100,000",33.15074,1.137627387
37,North Carolina,Synthetic opioids,2023,"Rate per 100,000",26.84537,1.020389814
38,North Dakota,Synthetic opioids,1999,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2001,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2002,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2003,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2004,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2005,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2006,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2007,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2008,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2009,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2010,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2011,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2012,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2013,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2014,"Rate per 100,000",N/A,0.925955044
38,North Dakota,Synthetic opioids,2015,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2016,"Rate per 100,000",N/A,1.134138461
38,North Dakota,Synthetic opioids,2017,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2018,"Rate per 100,000",N/A,N/A
38,North Dakota,Synthetic opioids,2019,"Rate per 100,000",N/A,0.893493368
38,North Dakota,Synthetic opioids,2020,"Rate per 100,000",4.22849,1.48691482
38,North Dakota,Synthetic opioids,2021,"Rate per 100,000",7.827,2.058729292
38,North Dakota,Synthetic opioids,2022,"Rate per 100,000",11.88912,2.546368569
38,North Dakota,Synthetic opioids,2023,"Rate per 100,000",10.23258,2.327751227
39,Ohio,Synthetic opioids,1999,"Rate per 100,000",0.21988,8.82E-02
39,Ohio,Synthetic opioids,2000,"Rate per 100,000",0.295,0.100882419
39,Ohio,Synthetic opioids,2001,"Rate per 100,000",0.48224,0.127740993
39,Ohio,Synthetic opioids,2002,"Rate per 100,000",0.51717,0.133355148
39,Ohio,Synthetic opioids,2003,"Rate per 100,000",0.38688,0.116826508
39,Ohio,Synthetic opioids,2004,"Rate per 100,000",0.69609,0.15550207
39,Ohio,Synthetic opioids,2005,"Rate per 100,000",0.8929,0.174142278
39,Ohio,Synthetic opioids,2006,"Rate per 100,000",1.11609,0.195109082
39,Ohio,Synthetic opioids,2007,"Rate per 100,000",0.96828,0.183714138
39,Ohio,Synthetic opioids,2008,"Rate per 100,000",0.94019,0.180196155
39,Ohio,Synthetic opioids,2009,"Rate per 100,000",0.80067,0.167138042
39,Ohio,Synthetic opioids,2010,"Rate per 100,000",1.54694,0.233197362
39,Ohio,Synthetic opioids,2011,"Rate per 100,000",1.37537,0.216172504
39,Ohio,Synthetic opioids,2012,"Rate per 100,000",1.2327,0.209213683
39,Ohio,Synthetic opioids,2013,"Rate per 100,000",1.44575,0.223974143
39,Ohio,Synthetic opioids,2014,"Rate per 100,000",5.48574,0.450741535
39,Ohio,Synthetic opioids,2015,"Rate per 100,000",11.43191,0.64994748
39,Ohio,Synthetic opioids,2016,"Rate per 100,000",21.1489,0.883919812
39,Ohio,Synthetic opioids,2017,"Rate per 100,000",32.43044,1.094866543
39,Ohio,Synthetic opioids,2018,"Rate per 100,000",25.68395,0.975738711
39,Ohio,Synthetic opioids,2019,"Rate per 100,000",28.56559,1.026886077
39,Ohio,Synthetic opioids,2020,"Rate per 100,000",37.7452,1.180031894
39,Ohio,Synthetic opioids,2021,"Rate per 100,000",37.7892,1.171211491
39,Ohio,Synthetic opioids,2022,"Rate per 100,000",35.94715,1.141082745
39,Ohio,Synthetic opioids,2023,"Rate per 100,000",32.20057,1.077581038
40,Oklahoma,Synthetic opioids,1999,"Rate per 100,000",0.72619,0.290626015
40,Oklahoma,Synthetic opioids,2000,"Rate per 100,000",0.80284,0.308783627
40,Oklahoma,Synthetic opioids,2001,"Rate per 100,000",0.61477,0.26980725
40,Oklahoma,Synthetic opioids,2002,"Rate per 100,000",0.67938,0.278492406
40,Oklahoma,Synthetic opioids,2003,"Rate per 100,000",1.29177,0.383346498
40,Oklahoma,Synthetic opioids,2004,"Rate per 100,000",1.34609,0.391795868
40,Oklahoma,Synthetic opioids,2005,"Rate per 100,000",1.55089,0.416482689
40,Oklahoma,Synthetic opioids,2006,"Rate per 100,000",1.31529,0.387245797
40,Oklahoma,Synthetic opioids,2007,"Rate per 100,000",1.84726,0.448111813
40,Oklahoma,Synthetic opioids,2008,"Rate per 100,000",1.98433,0.470571816
40,Oklahoma,Synthetic opioids,2009,"Rate per 100,000",4.37982,0.688833899
40,Oklahoma,Synthetic opioids,2010,"Rate per 100,000",3.01038,0.5812235
40,Oklahoma,Synthetic opioids,2011,"Rate per 100,000",2.23554,0.489293622
40,Oklahoma,Synthetic opioids,2012,"Rate per 100,000",2.87206,0.554293823
40,Oklahoma,Synthetic opioids,2013,"Rate per 100,000",2.27603,0.484584297
40,Oklahoma,Synthetic opioids,2014,"Rate per 100,000",1.86463,0.435272053
40,Oklahoma,Synthetic opioids,2015,"Rate per 100,000",2.39324,0.498131836
40,Oklahoma,Synthetic opioids,2016,"Rate per 100,000",2.54711,0.515812304
40,Oklahoma,Synthetic opioids,2017,"Rate per 100,000",2.60575,0.516850385
40,Oklahoma,Synthetic opioids,2018,"Rate per 100,000",2.04348,0.460985652
40,Oklahoma,Synthetic opioids,2019,"Rate per 100,000",2.09195,0.465722721
40,Oklahoma,Synthetic opioids,2020,"Rate per 100,000",4.02124,0.651918858
40,Oklahoma,Synthetic opioids,2021,"Rate per 100,000",8.82536,0.955240396
40,Oklahoma,Synthetic opioids,2022,"Rate per 100,000",17.01678,1.32611318
40,Oklahoma,Synthetic opioids,2023,"Rate per 100,000",19.70914,1.42575949
41,Oregon,Synthetic opioids,1999,"Rate per 100,000",N/A,N/A
41,Oregon,Synthetic opioids,2000,"Rate per 100,000",N/A,N/A
41,Oregon,Synthetic opioids,2001,"Rate per 100,000",N/A,0.210236625
41,Oregon,Synthetic opioids,2002,"Rate per 100,000",N/A,0.202207743
41,Oregon,Synthetic opioids,2003,"Rate per 100,000",N/A,0.172652329
41,Oregon,Synthetic opioids,2004,"Rate per 100,000",N/A,0.198533968
41,Oregon,Synthetic opioids,2005,"Rate per 100,000",0.55454,0.233423621
41,Oregon,Synthetic opioids,2006,"Rate per 100,000",0.73687,0.280674352
41,Oregon,Synthetic opioids,2007,"Rate per 100,000",N/A,0.215708792
41,Oregon,Synthetic opioids,2008,"Rate per 100,000",0.57626,0.24521285
41,Oregon,Synthetic opioids,2009,"Rate per 100,000",0.79118,0.288294056
41,Oregon,Synthetic opioids,2010,"Rate per 100,000",0.70652,0.270861843
41,Oregon,Synthetic opioids,2011,"Rate per 100,000",0.7154,0.266671506
41,Oregon,Synthetic opioids,2012,"Rate per 100,000",0.73875,0.267170844
41,Oregon,Synthetic opioids,2013,"Rate per 100,000",0.64582,0.25175367
41,Oregon,Synthetic opioids,2014,"Rate per 100,000",0.80057,0.282349531
41,Oregon,Synthetic opioids,2015,"Rate per 100,000",0.855,0.294253879
41,Oregon,Synthetic opioids,2016,"Rate per 100,000",1.08358,0.329447159
41,Oregon,Synthetic opioids,2017,"Rate per 100,000",2.10044,0.453398658
41,Oregon,Synthetic opioids,2018,"Rate per 100,000",2.41833,0.489487832
41,Oregon,Synthetic opioids,2019,"Rate per 100,000",2.26095,0.462182298
41,Oregon,Synthetic opioids,2020,"Rate per 100,000",6.04085,0.7675451
41,Oregon,Synthetic opioids,2021,"Rate per 100,000",12.78959,1.100747735
41,Oregon,Synthetic opioids,2022,"Rate per 100,000",19.81887,1.359752523
41,Oregon,Synthetic opioids,2023,"Rate per 100,000",29.80853,1.664448852
42,Pennsylvania,Synthetic opioids,1999,"Rate per 100,000",0.20511,8.29E-02
